timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597349657621,434,Choose_flight,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,3106,927,1,1,null,434,1,0
1597349658056,235,Insert_payment_details-1,200,Ok,BuyTickets Group 1-1,text,true,,2836,1136,1,1,http://localhost:8090/WebTours/reservations.pl,235,0,0
1597349658056,235,Insert_payment_details,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2836,1136,1,1,null,235,1,0
1597349658292,223,logout-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,667,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=1,222,0,0
1597349658515,225,logout-2,200,Ok,BuyTickets Group 1-1,text,true,,2995,531,1,1,http://localhost:8090/WebTours/nav.pl?in=home,225,0,0
1597349658292,448,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4011,1198,1,1,null,447,0,0
1597349658740,0,Debug Sampler,200,OK,BuyTickets Group 1-1,text,true,,1086,0,1,1,null,0,0,0
1597349658741,220,open_site-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,520,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=true,220,0,1
1597349658961,242,open_site-2,200,Ok,BuyTickets Group 1-1,text,true,,2995,534,1,1,http://localhost:8090/WebTours/nav.pl?in=home,242,0,0
1597349658740,462,Open_site,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4011,1054,1,1,null,462,1,1
1597349659204,236,login-1,200,Ok,BuyTickets Group 1-1,text,true,,831,746,1,1,http://localhost:8090/WebTours/login.pl,236,0,0
1597349659440,228,login-2,200,Ok,BuyTickets Group 1-1,text,true,,1142,673,1,1,http://localhost:8090/WebTours/login.pl?intro=true,228,0,0
1597349659668,225,login-3,200,Ok,BuyTickets Group 1-1,text,true,,1729,678,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,225,0,0
1597349659204,689,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,3702,2097,1,1,null,689,0,0
1597349659894,221,flightst_click-1,200,Ok,BuyTickets Group 1-1,text,true,,735,692,1,1,http://localhost:8090/WebTours/welcome.pl?page=search,221,0,0
1597349660116,227,flightst_click-2,200,Ok,BuyTickets Group 1-1,text,true,,1729,695,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,227,0,0
1597349660343,226,flightst_click-3,200,Ok,BuyTickets Group 1-1,text,true,,4435,696,1,1,http://localhost:8090/WebTours/reservations.pl?page=welcome,226,0,0
1597349659893,674,Flightst_click,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,6899,2083,1,1,null,674,2,0
1597349660569,239,Continue_click-1,200,Ok,BuyTickets Group 1-1,text,true,,2611,1033,1,1,http://localhost:8090/WebTours/reservations.pl,239,0,0
1597349660569,239,Continue_click,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2611,1033,1,1,null,239,0,0
1597349660809,235,Choose_flight-1,200,Ok,BuyTickets Group 1-1,text,true,,2968,923,1,1,http://localhost:8090/WebTours/reservations.pl,235,0,0
1597349660809,235,Choose_flight,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2968,923,1,1,null,235,1,0
1597349661045,230,Insert_payment_details-1,200,Ok,BuyTickets Group 1-1,text,true,,2825,1135,1,1,http://localhost:8090/WebTours/reservations.pl,230,0,0
1597349661045,230,Insert_payment_details,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2825,1135,1,1,null,230,1,0
1597349661276,224,logout-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,666,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=1,224,0,0
1597349661500,425,logout-2,200,Ok,BuyTickets Group 1-1,text,true,,3001,531,1,1,http://localhost:8090/WebTours/nav.pl?in=home,425,0,0
1597349661276,649,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4017,1197,1,1,null,649,1,0
1597349661926,0,Debug Sampler,200,OK,BuyTickets Group 1-1,text,true,,1073,0,1,1,null,0,0,0
1597349661926,224,open_site-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,520,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=true,224,0,2
1597349662151,224,open_site-2,200,Ok,BuyTickets Group 1-1,text,true,,3010,534,1,1,http://localhost:8090/WebTours/nav.pl?in=home,224,0,0
1597349661926,448,Open_site,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4026,1054,1,1,null,448,1,2
1597349662375,229,login-1,200,Ok,BuyTickets Group 1-1,text,true,,830,749,1,1,http://localhost:8090/WebTours/login.pl,229,0,0
1597349662605,222,login-2,200,Ok,BuyTickets Group 1-1,text,true,,1140,672,1,1,http://localhost:8090/WebTours/login.pl?intro=true,222,0,0
1597349662828,228,login-3,200,Ok,BuyTickets Group 1-1,text,true,,1729,677,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,228,0,0
1597349662375,679,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,3699,2098,1,1,null,679,3,0
1597349663057,217,flightst_click-1,200,Ok,BuyTickets Group 1-1,text,true,,735,691,1,1,http://localhost:8090/WebTours/welcome.pl?page=search,217,0,0
1597349663274,225,flightst_click-2,200,Ok,BuyTickets Group 1-1,text,true,,1729,694,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,225,0,0
1597349663500,230,flightst_click-3,200,Ok,BuyTickets Group 1-1,text,true,,4435,695,1,1,http://localhost:8090/WebTours/reservations.pl?page=welcome,230,0,0
1597349663057,672,Flightst_click,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,6899,2080,1,1,null,672,2,0
1597349663731,440,Continue_click-1,200,Ok,BuyTickets Group 1-1,text,true,,2618,1030,1,1,http://localhost:8090/WebTours/reservations.pl,440,0,0
1597349663731,440,Continue_click,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2618,1030,1,1,null,440,1,0
1597349664172,242,Choose_flight-1,200,Ok,BuyTickets Group 1-1,text,false,Test failed: text expected to contain /Total for 2 ticket(s) is = $ 300/,3034,915,1,1,http://localhost:8090/WebTours/reservations.pl,242,0,0
1597349664172,242,Choose_flight,,"Number of samples in transaction : 1, number of failing samples : 1",BuyTickets Group 1-1,,false,,3034,915,1,1,null,242,1,0
1597349664416,230,Insert_payment_details-1,200,Ok,BuyTickets Group 1-1,text,false,Test failed: text expected to contain /<b> $300 </b>/,2828,1140,1,1,http://localhost:8090/WebTours/reservations.pl,230,0,0
1597349664415,230,Insert_payment_details,,"Number of samples in transaction : 1, number of failing samples : 1",BuyTickets Group 1-1,,false,,2828,1140,1,1,null,230,2,0
1597349664647,223,logout-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,665,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=1,223,0,0
1597349664871,425,logout-2,200,Ok,BuyTickets Group 1-1,text,true,,2986,531,1,1,http://localhost:8090/WebTours/nav.pl?in=home,425,0,0
1597349664647,648,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4002,1196,1,1,null,648,1,0
1597349665296,0,Debug Sampler,200,OK,BuyTickets Group 1-1,text,true,,1072,0,1,1,null,0,0,0
1597349665297,223,open_site-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,520,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=true,223,0,1
1597349665521,224,open_site-2,200,Ok,BuyTickets Group 1-1,text,true,,3010,534,1,1,http://localhost:8090/WebTours/nav.pl?in=home,224,0,0
1597349665296,447,Open_site,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4026,1054,1,1,null,447,3,1
1597349665746,432,login-1,200,Ok,BuyTickets Group 1-1,text,true,,830,752,1,1,http://localhost:8090/WebTours/login.pl,432,0,0
1597349666179,229,login-2,200,Ok,BuyTickets Group 1-1,text,true,,1141,672,1,1,http://localhost:8090/WebTours/login.pl?intro=true,229,0,0
1597349666408,224,login-3,200,Ok,BuyTickets Group 1-1,text,true,,1729,677,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,224,0,0
1597349665746,885,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,3700,2101,1,1,null,885,2,0
1597349666633,218,flightst_click-1,200,Ok,BuyTickets Group 1-1,text,true,,735,691,1,1,http://localhost:8090/WebTours/welcome.pl?page=search,217,0,0
1597349666851,224,flightst_click-2,200,Ok,BuyTickets Group 1-1,text,true,,1729,694,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,224,0,0
1597349667076,225,flightst_click-3,200,Ok,BuyTickets Group 1-1,text,true,,4435,695,1,1,http://localhost:8090/WebTours/reservations.pl?page=welcome,225,0,0
1597349666633,667,Flightst_click,200,"Number of samples in transaction : 3, number of failing samples : 0",BuyTickets Group 1-1,,true,,6899,2080,1,1,null,666,1,0
1597349667301,231,Continue_click-1,200,Ok,BuyTickets Group 1-1,text,true,,2619,1036,1,1,http://localhost:8090/WebTours/reservations.pl,231,0,0
1597349667301,231,Continue_click,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2619,1036,1,1,null,231,1,0
1597349667533,235,Choose_flight-1,200,Ok,BuyTickets Group 1-1,text,true,,2969,924,1,1,http://localhost:8090/WebTours/reservations.pl,235,0,0
1597349667533,235,Choose_flight,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2969,924,1,1,null,235,0,0
1597349667769,248,Insert_payment_details-1,200,Ok,BuyTickets Group 1-1,text,true,,2830,1136,1,1,http://localhost:8090/WebTours/reservations.pl,248,0,0
1597349667769,248,Insert_payment_details,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2830,1136,1,1,null,248,0,0
1597349668018,227,logout-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,665,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=1,227,0,0
1597349668254,232,logout-2,200,Ok,BuyTickets Group 1-1,text,true,,3007,531,1,1,http://localhost:8090/WebTours/nav.pl?in=home,232,0,0
1597349668017,459,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4023,1196,1,1,null,459,10,0
1597349668486,0,Debug Sampler,200,OK,BuyTickets Group 1-1,text,true,,1093,0,1,1,null,0,0,0
1597349668487,220,open_site-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,520,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=true,220,0,1
