timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597411158633,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1597411158634,67467,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597411158634,11486,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1597411159635,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1597411159635,67474,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597411159635,29271,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1597411160636,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1597411160636,67495,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597411160636,30477,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1597411161637,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1597411161637,67480,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597411161637,22261,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1597411162638,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1597411162638,67482,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597411162638,21114,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1597411163638,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1597411163638,67484,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597411163638,30351,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1597411164639,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1597411164639,67486,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597411164639,32304,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1597411165639,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1597411165639,67503,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597411165639,22660,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1597411166640,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1597411166640,67487,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
1597411166640,27325,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1597411167640,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1597411167640,67502,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,0,0
