timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596980925368,26193,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980926368,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980926368,1793214,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980926368,20260,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980927369,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980927369,1793863,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980927369,19073,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980928369,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980928369,1795589,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980928369,22211,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980929370,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980929378,1795625,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980929378,23799,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980930378,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980930378,1795871,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980930378,17928,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980931379,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980931387,1800566,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980931387,17538,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980932387,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980932401,1800914,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980932401,13290,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980933402,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980933410,1800441,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980933410,15150,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980934411,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980934431,1800562,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980934431,22194,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980935431,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980935431,1801585,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980935431,41720,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980936432,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980936432,1801500,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980936432,28151,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980937432,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980937433,1731390,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980937433,25298,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980938434,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980938434,1703542,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980938434,44746,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980939434,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980939434,1721050,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980939434,29325,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980940434,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980940435,1710816,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980940435,28354,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980941436,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980941436,1696402,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980941436,56475,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980942436,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980942436,1732992,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980942436,37721,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980943443,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980943443,1711050,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980943443,43622,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980944452,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980944452,1694195,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980944452,65873,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980945453,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980945462,1656824,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980945462,50946,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980946462,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980946464,1658976,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980946464,36350,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980947465,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980947466,1659238,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980947466,23318,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
